date,price,bedrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,bathroomsx4,floorsx2
132,600000.0,5,3150,10542,0,0,5,9,1620,1530,1974,1974,98011,47.7469,-122.21700000000001,3150,11807,14,2
104,294000.0,4,2040,7800,0,0,3,7,2040,0,2003,2003,98168,47.473,-122.29299999999999,1860,10954,10,4
348,272000.0,4,1780,19843,0,0,3,7,1780,0,1963,1963,98058,47.4414,-122.154,2210,13500,8,2
13,390000.0,3,2240,10800,0,0,3,8,2240,0,1996,1996,98028,47.7433,-122.229,1900,9900,10,4
252,700000.0,4,3270,9650,0,3,4,9,2320,950,1971,1971,98166,47.409,-122.333,2340,17357,10,2
353,635000.0,5,3110,6621,0,0,3,9,3110,0,2006,2006,98065,47.543,-121.88799999999999,3550,7953,11,4
349,920000.0,4,1850,3600,0,0,3,8,1660,190,1929,1929,98112,47.6376,-122.307,1970,3600,6,4
94,500000.0,3,1570,8530,0,0,4,7,1190,380,1983,1983,98033,47.6881,-122.184,1530,8708,7,2
111,263500.0,2,750,4515,0,0,3,6,750,0,1942,1942,98106,47.5198,-122.351,1020,5000,4,2
315,975000.0,4,2240,9990,0,0,4,10,2240,0,1967,1967,98040,47.5516,-122.21700000000001,2600,11480,9,4
196,575000.0,3,1870,3485,0,0,3,8,1870,0,2001,2001,98029,47.5493,-122.00399999999999,1940,3485,10,4
41,822000.0,4,2683,40386,0,0,4,9,2683,0,1987,1987,98052,47.6982,-122.13799999999999,2683,34800,10,4
259,300000.0,3,1490,7200,0,0,3,7,1490,0,1954,1954,98125,47.7276,-122.307,1280,7200,4,2
332,487600.0,4,2340,12080,0,0,3,8,2340,0,1999,1999,98019,47.7325,-121.969,2200,12403,10,4
66,500000.0,4,1700,8640,0,0,3,7,850,850,1955,2010,98006,47.5774,-122.15299999999999,1620,9000,8,2
132,680000.0,2,1450,989,0,0,3,9,1450,0,2014,2014,98109,47.6354,-122.346,1490,1240,8,6
131,419000.0,3,3310,21096,0,2,3,9,3310,0,2004,2004,98023,47.3049,-122.38600000000001,3310,13835,10,4
97,450000.0,4,1520,5250,0,0,3,6,1520,0,1949,1949,98199,47.6581,-122.39,1530,5250,7,2
47,650000.0,5,1260,4500,0,0,3,7,1260,0,1926,1926,98119,47.6452,-122.369,1410,4388,7,3
52,550000.0,3,1840,8086,0,0,4,8,1840,0,1964,1964,98052,47.67,-122.155,1840,8060,7,2
215,330000.0,4,1750,5202,0,1,4,6,1070,680,1942,1942,98108,47.5677,-122.31700000000001,2090,5400,8,2
266,282510.0,4,1450,32234,0,0,4,6,1450,0,1932,1932,98030,47.3818,-122.21,1530,10125,4,3
202,2390000.0,4,6330,13296,0,2,3,13,4900,1430,2000,2000,98033,47.6488,-122.20100000000001,2200,9196,16,4
202,230000.0,2,1260,10200,0,0,3,7,1020,240,1983,1983,98003,47.2593,-122.31200000000001,1560,10200,8,2
155,750000.0,4,2100,6613,0,0,3,8,2100,0,1909,2004,98116,47.567,-122.385,1630,5750,7,4
137,321000.0,4,2430,5366,0,0,3,8,2430,0,2002,2002,98092,47.3352,-122.19,2100,5414,10,4
178,2200000.0,4,4250,18000,0,3,5,10,3350,900,1980,1980,98040,47.5612,-122.229,3790,14537,13,4
320,245000.0,4,1830,10416,0,0,3,7,1370,460,1958,1958,98146,47.4878,-122.34100000000001,1830,9271,8,2
235,510000.0,2,1310,4000,0,0,3,6,1310,0,1913,1913,98103,47.6854,-122.329,1550,4000,4,2
53,751000.0,4,3090,9571,0,0,3,9,2370,720,2004,2004,98052,47.7058,-122.131,3630,9110,13,4
21,675000.0,4,2560,36601,0,0,4,9,2560,0,1987,1987,98075,47.5851,-121.992,2790,36601,10,4
269,295000.0,3,1930,13350,0,0,3,8,1930,0,1967,1967,98023,47.3317,-122.365,2270,13350,7,2
179,312000.0,2,1460,6000,0,0,2,7,1260,200,1925,1925,98115,47.7009,-122.31700000000001,1580,6380,4,2
146,730000.0,3,3460,13129,0,0,3,9,2560,900,1988,1988,98077,47.7315,-122.05799999999999,3460,12568,12,4
245,762500.0,5,3290,5880,0,0,3,9,2670,620,2005,2005,98052,47.7067,-122.119,3090,5680,14,4
26,150000.0,3,820,7680,0,0,3,6,820,0,1910,1910,98106,47.528,-122.359,1470,6912,4,3
311,270000.0,3,1480,7374,0,0,3,6,760,720,1954,1954,98133,47.7775,-122.336,1480,8934,4,2
339,400000.0,4,1420,9301,0,0,4,7,1420,0,1963,1963,98008,47.6325,-122.12100000000001,1530,8075,8,2
116,650000.0,3,2790,6720,0,0,3,8,2790,0,2002,2002,98075,47.5958,-122.038,2620,6720,10,4
157,530000.0,2,1390,5000,0,0,4,8,970,420,1954,1954,98116,47.5673,-122.40100000000001,1610,5000,6,2
59,248000.0,3,950,9400,0,0,4,7,950,0,1954,1954,98006,47.5746,-122.13600000000001,1260,9400,4,2
251,760000.0,4,3000,5300,0,0,5,7,1780,1220,1949,1949,98115,47.6748,-122.279,1360,5450,14,2
294,199000.0,4,1280,10521,0,0,3,7,1280,0,1960,1960,98198,47.4215,-122.289,1540,9384,4,3
171,240000.0,2,870,8400,0,0,3,7,870,0,1960,1960,98188,47.4493,-122.28200000000001,1070,12465,4,2
367,415000.0,3,1360,1795,0,0,3,7,1360,0,1945,1945,98199,47.6471,-122.397,1580,1795,6,4
214,228000.0,3,1000,16376,0,0,3,7,1000,0,1959,1959,98059,47.4825,-122.10799999999999,1420,16192,4,2
299,525000.0,4,2740,12106,0,0,3,8,1980,760,1992,1992,98133,47.7648,-122.355,2170,11156,10,2
52,399950.0,3,1560,5223,0,0,4,7,810,750,1940,1940,98125,47.7175,-122.288,1440,8491,7,2
346,781000.0,4,2590,8571,0,0,3,9,2590,0,1988,1988,98052,47.691,-122.105,2360,8155,10,4
361,827000.0,3,1850,1330,0,0,3,9,1560,290,2004,2004,98115,47.6831,-122.325,1810,2071,10,5
75,525000.0,5,2500,8621,0,0,4,7,2500,0,1968,1968,98034,47.7379,-122.185,1980,7395,9,3
298,671300.0,4,3280,5232,0,0,3,7,3280,0,2004,2004,98053,47.6798,-122.03299999999999,2600,5080,10,4
33,175000.0,2,670,2378,0,0,3,5,670,0,1919,1919,98126,47.5769,-122.37200000000001,700,2970,4,2
304,1100000.0,5,2890,22547,0,0,4,10,2150,740,1963,1963,98040,47.5476,-122.219,3010,17809,11,2
369,800000.0,5,3000,10560,0,0,3,8,1500,1500,1966,1966,98004,47.6249,-122.206,2690,11616,10,2
70,329950.0,4,1920,4600,0,0,3,7,1920,0,2002,2002,98038,47.3795,-122.023,2200,6600,10,4
95,445000.0,4,1960,7200,0,0,3,7,1960,0,1979,1979,98034,47.7291,-122.21799999999999,1980,7529,13,4
109,237000.0,3,2000,12208,0,0,3,7,1140,860,1979,1979,98032,47.3752,-122.236,1060,8194,7,2
144,1110000.0,6,3600,6224,0,0,3,9,2610,990,1945,2006,98199,47.6531,-122.405,1430,6224,16,4
222,438900.0,4,2740,5700,0,0,3,9,2740,0,2006,2006,98038,47.3535,-122.02600000000001,3010,5281,10,4
98,1280000.0,9,3650,5000,0,0,3,8,2530,1120,1915,2010,98105,47.6604,-122.289,2510,5000,18,4
168,600000.0,4,2310,3866,0,0,3,8,2310,0,2005,2005,98029,47.5498,-121.99600000000001,1950,4023,10,4
263,670000.0,4,2095,4569,0,0,3,9,2095,0,2002,2002,98052,47.6603,-122.087,2095,4385,10,4
367,519000.0,2,1560,4823,0,0,3,8,1560,0,2004,2004,98053,47.7111,-122.03200000000001,1855,4989,8,2
313,320000.0,3,1880,7350,0,0,3,8,1390,490,1984,1984,98058,47.4457,-122.12299999999999,1910,8400,9,2
20,270000.0,2,840,867,0,0,3,7,840,0,2005,2005,98115,47.6955,-122.304,840,1322,6,4
31,1000000.0,3,2730,5832,0,0,3,9,2730,0,1998,1998,98005,47.6216,-122.161,2360,5832,10,4
105,330000.0,1,860,4800,0,0,3,6,860,0,1907,1907,98122,47.6146,-122.29899999999999,1380,4800,4,2
69,657500.0,3,2320,10960,0,0,3,7,1510,810,1956,1956,98005,47.6157,-122.17399999999999,2160,10960,8,2
118,450000.0,3,1540,61419,0,0,3,7,1540,0,1967,1967,98028,47.7663,-122.228,3790,8529,7,2
349,150000.0,3,890,6488,0,0,3,5,890,0,1928,1928,98014,47.7087,-121.352,1330,16250,4,3
45,792500.0,4,4290,175421,0,0,3,10,4290,0,2004,2004,98010,47.3585,-121.988,3370,63162,10,4
294,540000.0,3,1950,13227,0,0,4,9,1950,0,1978,1978,98034,47.7217,-122.256,2650,12943,10,4
80,229900.0,3,1010,8848,0,0,4,7,1010,0,1968,1968,98003,47.2742,-122.29899999999999,1380,10650,4,2
369,533000.0,4,2830,6536,0,0,3,8,2830,0,2003,2003,98038,47.3888,-122.03200000000001,2830,6872,10,4
234,239000.0,4,1500,12560,0,0,4,7,1000,500,1977,1977,98002,47.2918,-122.197,1700,9020,7,2
179,427500.0,4,3160,8726,0,0,3,9,3160,0,1999,1999,98092,47.2582,-122.223,2500,8648,10,4
81,302000.0,3,1110,7000,0,0,4,7,1110,0,1955,1955,98133,47.754,-122.34100000000001,1800,7000,4,3
67,1150000.0,3,3830,48743,0,0,3,11,3830,0,1991,1991,98006,47.5663,-122.125,2950,8299,10,4
26,555000.0,3,3160,4270,0,0,3,8,2650,510,2006,2006,98011,47.7453,-122.194,2720,12523,10,4
242,495000.0,3,2100,3000,0,0,3,7,2100,0,1996,1996,98144,47.595,-122.306,1650,4500,9,4
81,495000.0,3,2240,13288,0,0,3,7,2240,0,1953,1953,98033,47.6762,-122.17,2150,9900,6,2
138,340000.0,2,1060,48292,1,2,5,6,560,500,1947,1947,98070,47.4285,-122.51100000000001,750,80201,3,2
375,464950.0,4,2350,36116,0,0,4,9,2350,0,1983,1983,98042,47.3533,-122.08200000000001,2580,36116,9,2
329,320000.0,4,1940,7040,0,0,3,8,1940,0,1998,1998,98092,47.2632,-122.209,2400,7145,10,4
272,440000.0,1,1160,64469,0,0,3,7,1160,0,2009,2009,98072,47.7433,-122.08200000000001,1580,48352,4,2
31,686000.0,3,1840,9990,0,0,5,8,1840,0,1961,1961,98177,47.7145,-122.369,2100,12474,6,4
213,555000.0,4,2260,11000,0,0,3,8,1620,640,1976,1976,98008,47.6224,-122.109,1960,10000,7,2
178,361500.0,2,840,3860,0,0,4,6,840,0,1909,1909,98117,47.6842,-122.365,1390,3860,4,2
39,1240000.0,5,2830,7500,0,0,3,9,2460,370,1923,1923,98105,47.6579,-122.277,2900,5000,12,4
68,154950.0,4,1600,10183,0,0,4,6,1600,0,1966,1966,98002,47.277,-122.211,1410,10416,4,2
46,247200.0,3,1370,8719,0,0,3,7,1370,0,1982,1982,98042,47.3664,-122.087,1370,7525,7,2
112,250000.0,3,1960,7414,0,0,3,7,1490,470,1984,1984,98023,47.2977,-122.374,1580,8038,9,2
48,590300.0,3,1470,7200,0,0,4,7,1470,0,1907,1907,98118,47.5602,-122.28,1530,7200,6,4
3,541125.0,5,2740,8426,0,0,4,8,1370,1370,1960,1960,98006,47.5563,-122.184,2020,8783,11,2
292,310000.0,2,1090,923,0,0,3,7,1090,0,2004,2004,98027,47.5347,-122.071,1410,1326,10,4
312,704111.0,4,2460,9520,0,1,3,8,1680,780,1976,1976,98034,47.7021,-122.23299999999999,2380,9600,11,2
179,277500.0,3,1820,19602,0,0,4,7,1820,0,1964,1964,98001,47.331,-122.286,1520,8773,9,2
291,325000.0,4,1960,8937,0,0,5,7,980,980,1954,1954,98188,47.451,-122.27799999999999,1480,10016,11,2
203,289200.0,3,1760,7023,0,0,3,7,1760,0,1995,1995,98019,47.7468,-121.98,1760,7082,9,4
125,185000.0,1,720,5000,0,0,4,6,720,0,1908,1908,98118,47.5289,-122.272,1170,5000,4,2
334,1450000.0,4,3470,8580,0,0,3,11,2500,970,2007,2007,98199,47.6433,-122.40299999999999,1940,7920,14,4
320,420550.0,4,1370,8100,0,0,2,7,1370,0,1947,1947,98155,47.748999999999995,-122.31200000000001,1280,8100,8,2
343,603000.0,4,2370,11310,0,0,3,8,1550,820,1968,1968,98155,47.7684,-122.289,1890,8621,9,2
208,345000.0,3,1390,2640,0,0,3,7,1230,160,1903,1903,98122,47.6078,-122.307,1780,3920,4,3
349,650000.0,3,1840,3075,0,0,5,7,920,920,1928,1928,98103,47.6894,-122.35,1480,3774,8,2
54,589950.0,5,2790,19439,0,3,5,7,1500,1290,1973,1973,98058,47.4088,-122.089,1620,19439,12,2
109,309950.0,2,1460,1607,0,0,3,8,1460,0,2007,2007,98106,47.5395,-122.369,1460,1826,9,4
180,590000.0,4,2230,5109,0,0,3,7,1330,900,1918,1918,98115,47.6996,-122.31,1630,5109,6,3
361,863500.0,4,3250,2760,0,0,3,8,2420,830,1905,2007,98122,47.6104,-122.303,1260,2780,12,5
201,517500.0,3,1190,7000,0,0,3,7,1190,0,1943,1943,98199,47.6453,-122.40299999999999,1350,7000,4,2
236,700000.0,3,2090,7440,0,0,5,7,1290,800,1922,1922,98103,47.6891,-122.331,1570,4960,12,3
81,699000.0,3,2580,8154,0,0,3,10,2090,490,1956,1997,98177,47.7259,-122.361,1660,8155,10,2
81,350000.0,3,2100,3574,0,0,3,7,1690,410,2005,2005,98019,47.7453,-121.984,1970,2962,10,4
76,795000.0,4,3160,16564,0,0,3,10,3160,0,1987,1987,98074,47.6365,-122.04,3160,12415,10,4
12,543000.0,3,2090,7640,0,0,3,7,1360,730,1962,2014,98133,47.7369,-122.338,2090,7668,10,2
297,325000.0,3,1570,3143,0,0,3,7,1570,0,2001,2001,98019,47.7364,-121.969,1740,3591,10,4
371,337500.0,3,1020,6000,0,0,3,7,1020,0,1900,1900,98108,47.5254,-122.318,1240,6000,4,3
301,425000.0,2,1300,11080,0,0,4,7,1300,0,1955,1955,98034,47.7281,-122.23299999999999,1600,9259,4,2
319,780000.0,3,2110,9773,0,0,3,9,2110,0,1986,1986,98006,47.5628,-122.115,2560,11787,10,2
82,259000.0,2,1210,17389,0,0,4,5,1210,0,1948,1948,98059,47.5044,-122.148,2140,14419,4,2
103,524400.0,4,1990,12950,0,0,4,8,1850,140,1968,1968,98006,47.5434,-122.166,2090,12850,7,2
25,260000.0,3,1630,8018,0,0,3,7,1630,0,2003,2003,98001,47.2638,-122.243,1610,8397,8,2
353,273000.0,2,1384,1822,0,0,3,7,1384,0,1990,1990,98028,47.7525,-122.244,1078,1315,8,4
335,639900.0,4,3380,75794,0,0,3,10,3380,0,1997,1997,98001,47.3511,-122.266,3710,17913,10,4
116,420000.0,4,2480,8626,0,0,3,10,2480,0,2001,2001,98001,47.3185,-122.262,2990,9033,10,4
103,510500.0,3,1270,8000,0,0,4,7,1270,0,1957,1957,98007,47.5874,-122.13600000000001,1470,8000,4,2
341,290000.0,4,1010,7200,0,0,3,6,1010,0,1947,1947,98155,47.742,-122.325,1360,7200,4,3
361,226000.0,3,1490,6269,0,0,4,6,990,500,1944,1944,98056,47.4917,-122.18799999999999,1490,7722,7,2
27,300000.0,2,820,3844,0,0,4,6,820,0,1916,1916,98133,47.7049,-122.34899999999999,1520,3844,4,2
87,407450.0,3,1810,10860,0,0,3,7,1810,0,1967,1967,98053,47.6393,-121.96700000000001,1420,11982,8,2
369,390000.0,4,3060,7920,0,0,3,7,1530,1530,1965,1965,98178,47.4879,-122.245,1850,7800,9,2
364,1060000.0,6,2980,20000,0,4,3,8,2130,850,1965,1965,98177,47.7599,-122.375,2730,20000,11,2
107,610000.0,3,3440,18167,0,0,3,11,3440,0,1991,1991,98023,47.2909,-122.34200000000001,3990,20239,10,4
266,239975.0,3,1820,7242,0,0,3,7,1220,600,1959,1959,98188,47.4318,-122.292,1350,8214,10,2
97,375000.0,3,2320,5760,0,0,3,7,1480,840,1987,1987,98178,47.504,-122.24799999999999,1660,5762,10,2
361,742500.0,4,2620,4400,0,0,3,9,2620,0,2004,2004,98029,47.5524,-121.991,2640,4554,10,4
362,450000.0,4,2190,11625,0,0,4,8,2020,170,1956,1956,98146,47.4979,-122.363,1920,8855,7,2
55,300000.0,3,1780,10395,0,0,3,8,1780,0,1967,1967,98058,47.4539,-122.15,2080,9360,9,2
364,216600.0,3,2200,7700,0,0,3,7,1240,960,1975,1975,98031,47.4119,-122.181,1770,7360,7,2
12,525000.0,3,1600,6120,0,0,3,7,1600,0,1924,1924,98115,47.6847,-122.291,1670,4590,7,3
49,455000.0,4,2450,21000,0,2,4,8,1650,800,1954,1954,98166,47.4559,-122.344,1820,12480,9,2
154,390000.0,4,2680,35218,0,0,3,8,2680,0,1986,1986,98027,47.4613,-121.99700000000001,2980,35218,9,4
137,450000.0,3,1850,8667,0,0,4,7,880,970,1982,1982,98033,47.7025,-122.198,1450,10530,7,2
214,382000.0,4,1740,4400,0,0,3,7,1740,0,1924,1924,98122,47.6058,-122.3,1590,4400,4,3
11,287000.0,3,1490,9600,0,0,4,7,1170,320,1987,1987,98019,47.7378,-121.977,1590,10104,9,2
179,435000.0,3,1380,3015,0,0,3,7,1380,0,2009,2009,98052,47.6783,-122.15700000000001,1930,3612,9,4
41,575000.0,2,1510,4032,0,0,3,8,1310,200,1935,1935,98199,47.6371,-122.39299999999999,1700,4042,4,3
367,626700.0,3,1410,3600,0,0,3,7,1410,0,1906,1906,98109,47.6402,-122.35700000000001,1370,3600,6,2
320,352000.0,4,1440,8680,0,0,3,7,1440,0,1922,1922,98178,47.501999999999995,-122.228,1440,9000,6,3
318,650000.0,3,920,6750,0,0,4,7,920,0,1951,1951,98004,47.6322,-122.212,1460,8933,4,2
157,197000.0,3,1090,17630,0,0,4,7,1090,0,1962,1962,98002,47.288000000000004,-122.196,1300,12000,4,2
62,340000.0,8,2790,6695,0,0,3,7,1470,1320,1977,1977,98133,47.7565,-122.331,1760,7624,11,2
80,560000.0,3,1840,14985,0,0,3,7,1840,0,1968,1968,98033,47.6916,-122.15799999999999,2300,16067,8,2
250,354000.0,3,1340,6300,0,0,3,7,1340,0,1972,1972,98034,47.7186,-122.21799999999999,1780,7200,7,2
91,670000.0,4,2570,9086,0,0,3,9,2570,0,1999,1999,98074,47.6373,-122.064,2760,6733,10,4
269,769000.0,4,3010,6202,0,0,3,9,3010,0,2005,2005,98029,47.5533,-121.993,2520,5001,14,4
126,650000.0,4,2160,3139,0,0,3,7,1080,1080,1940,1940,98103,47.6662,-122.338,1650,3740,10,2
44,650000.0,3,2140,9484,0,0,3,7,1290,850,1953,1953,98004,47.6234,-122.191,1960,9630,7,2
224,289950.0,4,2090,7416,0,0,4,7,1050,1040,1970,1970,98031,47.4107,-122.179,1710,7527,7,2
213,300000.0,3,1810,21138,0,0,4,7,1240,570,1977,1977,98058,47.4674,-122.178,1850,12200,7,2
215,471000.0,4,1760,5750,0,2,5,7,1070,690,1962,1962,98126,47.5521,-122.37299999999999,1860,5750,7,2
77,639000.0,4,2500,8540,0,0,3,9,2500,0,1990,1990,98029,47.5759,-121.994,2560,8475,10,4
160,287000.0,2,930,6900,0,2,3,7,930,0,1952,1952,98178,47.506,-122.242,1910,7194,4,2
334,740000.0,4,3030,8335,0,0,3,10,3030,0,1992,1992,98075,47.578,-122.056,2850,8678,10,4
350,499922.0,3,1460,3000,0,0,4,7,940,520,1990,1990,98117,47.681999999999995,-122.365,1460,3000,8,2
231,675000.0,4,2940,14071,0,0,3,9,2940,0,1986,1986,98029,47.5627,-122.01799999999999,2670,10982,10,4
130,738515.0,5,3360,9200,0,0,3,9,3360,0,2014,2014,98011,47.7754,-122.17299999999999,3360,9713,11,4
181,445000.0,3,2110,4800,0,0,3,8,1210,900,1956,1956,98108,47.567,-122.318,1660,4800,7,2
364,1040000.0,4,2740,11343,0,2,5,10,1980,760,1953,1953,98125,47.7117,-122.27799999999999,2790,10027,9,2
152,346000.0,2,1070,2196,0,0,4,7,880,190,1917,1917,98144,47.5726,-122.30799999999999,1160,3600,4,2
341,450000.0,3,1680,4886,0,0,3,7,1180,500,1940,1940,98118,47.5536,-122.286,1400,4900,8,4
102,350000.0,4,2260,13755,0,0,4,9,2260,0,1975,1975,98042,47.3767,-122.161,2650,13650,10,2
87,2400000.0,4,5860,7200,0,0,5,10,3690,2170,1907,1907,98112,47.6287,-122.287,4150,7200,14,4
91,594950.0,4,2380,35008,0,0,3,8,2380,0,1977,1977,98075,47.5834,-122.001,2250,34794,9,2
377,1700000.0,5,3320,5354,0,0,3,9,3320,0,2004,2004,98103,47.6542,-122.331,2330,4040,12,4
161,219000.0,2,1050,9000,0,0,4,7,1050,0,1984,1984,98003,47.2887,-122.29899999999999,1550,9600,4,3
342,450000.0,4,2070,3982,0,0,3,7,2070,0,2004,2004,98065,47.53100000000001,-121.854,2340,4067,10,4
348,402000.0,4,1790,7311,0,0,3,7,1790,0,1992,1992,98056,47.5055,-122.189,1400,7203,9,4
291,275000.0,2,840,4000,0,0,3,6,840,0,1942,1942,98108,47.5531,-122.307,1100,4000,4,2
152,421500.0,3,990,4500,0,0,5,7,990,0,1948,1948,98122,47.6051,-122.29799999999999,1490,4000,6,2
5,560000.0,3,4120,60392,0,2,3,9,3180,940,1994,1994,98014,47.6804,-121.913,2770,64033,12,4
320,314000.0,3,1620,9600,0,0,4,7,1620,0,1966,1966,98059,47.4749,-122.155,1660,10200,7,2
356,287000.0,4,1340,8190,0,0,4,7,1340,0,1942,1942,98146,47.4905,-122.34299999999999,1410,9721,8,2
336,277000.0,4,1500,5750,0,0,3,6,1500,0,1925,1925,98055,47.4768,-122.206,1330,5750,4,3
234,337500.0,2,1300,6731,0,0,3,7,1300,0,1950,1950,98116,47.5697,-122.395,1240,6731,4,2
109,792000.0,4,3100,10245,0,0,3,10,3100,0,1999,1999,98052,47.6858,-122.10700000000001,3140,9028,11,4
195,435000.0,3,3380,7074,0,0,3,8,2200,1180,1999,1999,98019,47.7462,-121.978,2060,6548,10,4
327,313100.0,4,2660,9030,0,0,4,7,1450,1210,1977,1977,98055,47.4558,-122.212,1870,9030,10,2
54,575000.0,3,1700,3333,0,0,3,7,1100,600,1924,1924,98117,47.6784,-122.361,1700,3750,9,3
276,510000.0,4,1840,7800,0,2,3,8,1240,600,1972,1972,98177,47.7762,-122.384,2010,9100,10,2
321,299950.0,2,890,5200,0,0,4,6,890,0,1941,1941,98126,47.5311,-122.37299999999999,950,5200,4,2
325,1030000.0,3,2800,5800,0,0,3,9,1580,1220,1953,2010,98199,47.6493,-122.413,2580,5800,12,2
12,364000.0,4,2010,8625,0,0,4,7,1340,670,1957,1957,98133,47.7496,-122.355,1500,8400,7,2
88,335000.0,3,1380,7470,0,0,5,7,1380,0,1965,1965,98133,47.7479,-122.34299999999999,1440,7473,4,2
221,219950.0,3,1210,8000,0,0,3,6,1210,0,1954,1954,98198,47.4211,-122.314,1430,8000,4,2
256,215000.0,3,1280,6994,0,0,3,7,1280,0,1991,1991,98038,47.3889,-122.04799999999999,1290,7514,8,2
59,535000.0,3,1580,6300,0,0,3,7,1180,400,1925,1925,98199,47.6505,-122.384,1560,1601,4,2
109,253000.0,4,1910,7826,0,0,4,7,1140,770,1973,1973,98003,47.3493,-122.306,1540,7826,8,2
28,650000.0,2,1740,2500,0,2,3,8,1210,530,1994,1994,98112,47.622,-122.3,1640,2500,10,4
341,672000.0,3,1130,4445,0,0,4,8,1130,0,1930,1930,98117,47.6845,-122.375,1330,4445,9,3
158,606000.0,3,1970,8540,0,3,4,8,1130,840,1950,1950,98177,47.7213,-122.365,2280,8540,7,2
307,292000.0,3,1780,9720,0,0,3,8,1280,500,1981,1981,98059,47.4762,-122.156,1710,9790,9,2
33,289950.0,3,1670,7757,0,0,3,8,1670,0,1992,1992,98030,47.3802,-122.20700000000001,2290,7859,8,2
81,257500.0,4,1360,9323,0,0,4,7,1360,0,1968,1968,98023,47.3168,-122.40100000000001,1180,9611,6,2
186,380000.0,3,1840,6985,0,0,3,7,1290,550,1971,1971,98133,47.7586,-122.34200000000001,2160,7990,10,2
234,360000.0,3,1255,1113,0,0,3,8,1255,0,2010,2010,98103,47.6958,-122.34299999999999,1010,1038,7,6
52,269500.0,3,1840,7412,0,0,4,7,1240,600,1976,1976,98031,47.3933,-122.18799999999999,1980,7350,7,2
59,449000.0,4,2960,6031,0,0,3,9,2960,0,2005,2005,98038,47.3596,-122.04,2570,5012,10,4
154,375000.0,4,1430,7232,0,0,3,7,1430,0,1948,1948,98125,47.7197,-122.32799999999999,1540,7232,6,3
48,2200000.0,5,5990,10450,1,4,3,11,4050,1940,2002,2002,98027,47.5554,-122.07700000000001,3330,14810,19,4
17,810000.0,4,3480,59242,0,0,3,11,3480,0,1988,1988,98072,47.7391,-122.102,2930,39400,10,4
139,994000.0,5,4260,7861,0,0,3,10,4260,0,2005,2005,98074,47.611000000000004,-121.992,4020,7528,13,4
299,275000.0,5,1820,10500,0,0,4,7,1080,740,1979,1979,98031,47.4058,-122.177,1820,7500,9,2
362,300000.0,2,1290,2482,0,0,3,7,1290,0,2008,2008,98053,47.6972,-122.025,1290,2482,4,4
347,380000.0,5,2130,8428,0,0,3,7,2130,0,2013,2013,98168,47.4726,-122.28200000000001,1500,11810,10,4
304,200000.0,3,1170,10051,0,0,4,7,1170,0,1957,1957,98198,47.4229,-122.324,1440,9800,8,2
123,635000.0,3,1730,1349,0,0,3,9,1350,380,2009,2009,98102,47.6224,-122.32600000000001,1830,3300,14,6
188,280000.0,2,880,5750,0,0,3,6,880,0,1939,1939,98126,47.5642,-122.37899999999999,1190,5750,4,2
54,574000.0,3,2380,6832,0,0,3,8,2380,0,2002,2002,98065,47.5372,-121.876,2580,6832,10,4
278,1050000.0,4,1330,9729,0,0,3,6,1330,0,1952,1952,98004,47.6223,-122.208,2920,10353,4,2
6,545000.0,3,1780,191228,0,2,3,8,1780,0,1988,1988,98045,47.4575,-121.74799999999999,2440,87120,9,4
329,271950.0,3,1220,8400,0,0,4,7,1220,0,1962,1962,98006,47.5467,-122.17299999999999,2110,9119,6,2
75,630000.0,5,2490,24969,0,2,4,8,1540,950,1959,1959,98023,47.33600000000001,-122.35,2790,15600,7,2
109,400000.0,2,1180,10800,0,0,3,7,1180,0,1984,1984,98011,47.7273,-122.236,1600,10800,4,2
131,334000.0,4,2310,6200,0,0,3,8,2310,0,1998,1998,98092,47.3321,-122.17200000000001,2480,6200,10,4
234,332500.0,4,1440,4855,0,0,4,7,1440,0,1972,1972,98144,47.5717,-122.287,1300,4080,8,4
144,525000.0,2,1620,1444,0,0,3,9,1080,540,2007,2007,98144,47.5892,-122.309,1660,1642,6,4
298,408000.0,3,2620,8403,0,0,3,8,2620,0,1991,1991,98038,47.3675,-122.042,2190,7842,10,4
360,846450.0,4,3710,7491,0,0,3,9,3710,0,2003,2003,98029,47.5596,-122.016,3040,7491,10,4
171,411100.0,3,1040,10323,0,0,4,7,1040,0,1958,1958,98005,47.5882,-122.155,1580,7200,6,2
68,409124.0,5,3320,11340,0,0,4,8,2480,840,1999,1999,98042,47.3904,-122.154,2330,8339,13,4
66,335950.0,2,800,5192,0,0,5,7,800,0,1951,1951,98146,47.5119,-122.38600000000001,1190,5320,6,2
333,480000.0,5,2040,9597,0,0,4,7,1240,800,1963,1963,98052,47.6544,-122.134,1800,8553,10,2
236,280000.0,2,1960,30144,0,0,3,7,980,980,1957,1957,98031,47.4234,-122.212,1960,10140,7,2
80,668000.0,4,2670,4410,0,0,3,8,2670,0,1999,1999,98075,47.5978,-122.038,2670,4410,10,4
360,750000.0,4,2930,8641,0,0,3,8,2930,0,2010,2010,98034,47.7199,-122.24600000000001,2120,11175,10,4
12,394475.0,2,830,4000,0,0,3,6,830,0,1955,1955,98117,47.6929,-122.37899999999999,950,4000,4,2
