price,bedrooms,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,bathroomsx4,floorsx2
499950.0,4,7700,0,0,4,7,1520,0,1967,98034,7,2
160134.0,3,10116,0,0,3,7,1190,0,1968,98042,6,2
191000.0,3,8255,0,0,3,7,990,0,1953,98148,4,2
221000.0,3,7280,0,0,3,7,1250,0,1965,98001,4,2
352800.0,4,6360,0,0,3,7,1330,750,1960,98118,8,2
350000.0,3,10424,0,0,3,7,1640,0,1988,98019,10,4
458000.0,4,3000,0,0,3,7,1350,200,1918,98105,6,3
1050000.0,3,5093,0,3,3,10,3250,0,2004,98146,12,4
353000.0,3,11775,0,0,5,6,1260,0,1942,98108,7,2
717550.0,3,4468,0,0,3,10,2840,0,2006,98052,14,6
450000.0,3,6500,0,0,4,8,1960,0,1977,98052,9,4
167500.0,3,3090,0,0,2,5,760,0,1903,98118,4,2
550000.0,3,78225,0,0,5,8,2240,0,1976,98070,7,4
939000.0,4,9684,0,0,4,9,2240,0,1970,98040,9,4
700000.0,3,15570,0,2,3,8,1820,0,1948,98146,7,2
501000.0,3,4360,0,0,4,8,1160,0,1929,98105,4,2
580000.0,3,8625,0,0,3,8,1320,320,1987,98052,9,2
399000.0,4,4687,0,0,3,9,2800,0,2005,98038,10,4
240000.0,3,5000,0,0,3,6,1080,700,1957,98146,7,3
335000.0,4,3132,0,0,5,6,740,740,1910,98108,8,2
475000.0,3,2554,0,0,3,7,1860,150,2001,98118,12,4
660000.0,3,5100,0,0,4,7,2080,800,1926,98117,8,3
551000.0,3,1948,0,0,5,6,940,0,1900,98107,4,2
249950.0,4,10530,0,0,3,7,1620,0,1968,98030,7,2
575000.0,3,6743,0,0,3,7,1410,120,1955,98116,7,2
1090000.0,4,11350,0,4,4,9,1780,1680,1974,98006,11,2
515000.0,4,7306,0,0,3,7,2890,0,2006,98065,10,4
235000.0,3,11214,0,0,3,7,1980,0,1959,98168,6,2
796000.0,3,3243,0,0,3,8,1980,0,1912,98102,4,3
450000.0,2,2550,0,0,3,7,820,630,1984,98103,6,2
270000.0,4,6509,0,0,3,7,1810,0,1994,98042,10,4
565000.0,3,4108,0,0,5,7,1610,0,1928,98126,4,3
864500.0,4,35991,0,0,4,10,3520,0,1992,98077,10,4
335000.0,3,30476,0,0,3,7,2150,0,1991,98188,9,4
911000.0,4,15958,0,0,3,10,3526,0,1997,98075,13,4
425000.0,2,6625,0,0,3,7,830,240,1950,98116,4,2
299950.0,3,81021,0,0,3,7,1410,0,1949,98058,4,2
864000.0,4,49658,0,0,3,10,3190,0,1999,98074,10,4
425000.0,2,6000,0,0,3,7,1270,0,1939,98199,4,2
374950.0,4,14490,0,0,4,7,1970,0,1963,98059,6,3
247000.0,3,7630,0,0,4,8,1180,460,1968,98032,9,2
475000.0,3,7161,0,0,3,8,1600,0,1953,98118,4,2
275000.0,3,5868,0,0,3,7,3020,0,2003,98092,10,4
285000.0,4,22072,0,0,3,7,1070,800,1959,98042,7,2
325000.0,2,17817,0,0,3,7,620,480,1980,98019,4,2
402000.0,3,9994,0,3,4,7,1350,1350,1959,98198,10,2
375000.0,4,9225,0,0,4,7,1250,940,1959,98028,7,2
396000.0,5,12253,0,0,3,7,1420,1420,1960,98028,11,2
320000.0,4,9077,0,0,4,8,1310,1300,1987,98058,11,2
610000.0,3,5827,0,0,3,8,2630,0,2001,98053,10,4
249950.0,3,7698,0,0,5,7,1090,0,1966,98058,6,2
448000.0,2,7772,0,0,4,6,860,810,1919,98126,8,2
819000.0,3,3600,0,0,3,7,1300,0,1900,98119,4,4
225000.0,4,6031,0,0,3,8,1700,0,1994,98030,10,4
685000.0,4,6000,0,0,3,8,2400,370,1993,98136,10,4
812000.0,3,8338,0,0,3,9,3240,0,2001,98074,13,4
705000.0,2,6400,0,0,3,8,2300,0,2007,98053,10,2
360000.0,4,6870,0,0,3,8,2483,0,2005,98030,12,4
825000.0,4,6900,0,0,3,9,2040,0,1903,98112,6,4
476500.0,3,6120,0,0,4,7,950,250,1945,98115,4,2
379500.0,2,5096,0,0,5,7,960,0,1949,98126,4,2
620000.0,3,35236,0,0,3,8,2410,0,1980,98072,7,2
477590.0,3,7701,0,0,3,8,1760,500,2000,98146,13,4
490000.0,3,8190,0,0,4,7,1010,900,1946,98117,4,2
470000.0,3,5000,0,0,4,7,1140,360,1927,98117,6,3
500000.0,3,1236,0,0,3,8,1140,220,2006,98112,9,4
370000.0,3,7341,0,0,3,7,1320,0,1982,98155,4,2
790000.0,2,4400,0,0,3,7,970,970,1923,98112,6,2
725000.0,4,18295,0,0,3,8,2650,0,1986,98005,10,4
840000.0,4,2800,0,0,3,9,2100,940,1906,98102,11,4
390000.0,3,11108,0,0,4,7,1240,0,1952,98166,4,2
507000.0,3,11585,0,0,4,7,1510,700,1958,98155,9,2
263500.0,3,6273,0,0,4,6,770,770,1951,98118,7,2
369000.0,3,1683,0,0,3,8,1270,50,2004,98106,10,4
500000.0,3,5326,0,0,3,9,3040,0,2008,98055,10,4
570000.0,2,4301,0,0,4,7,910,0,1923,98117,4,2
284000.0,4,7145,0,0,3,8,1490,550,1994,98092,12,2
415000.0,2,4108,0,0,3,7,980,0,1947,98117,4,2
197500.0,3,3090,0,0,3,6,980,0,1903,98118,4,3
468000.0,3,6300,0,0,3,7,820,750,1953,98118,8,2
355000.0,3,5001,0,0,5,6,1080,520,1930,98125,4,3
639000.0,4,6000,0,0,4,7,930,900,1939,98199,7,2
720000.0,3,14250,0,0,3,11,2820,0,1991,98074,10,4
381000.0,3,6000,0,0,5,6,900,900,1950,98155,7,2
670000.0,3,3730,0,0,3,9,2980,0,2005,98029,12,4
400000.0,3,6658,0,0,3,7,1690,0,1942,98133,4,2
294000.0,3,9427,0,0,3,6,1250,0,1931,98034,4,2
315001.0,3,10230,0,0,2,7,1500,0,1968,98058,7,2
360000.0,3,10723,0,0,5,7,1630,0,1959,98059,8,2
520000.0,3,2700,0,0,4,7,1410,0,1902,98122,8,4
474000.0,3,4560,0,0,4,6,770,370,1944,98117,4,2
702000.0,4,5876,0,0,3,7,3280,0,2004,98053,10,4
308000.0,4,7277,0,0,3,8,2020,0,1993,98055,10,4
340000.0,3,7917,0,0,3,8,2270,0,1986,98092,10,4
306500.0,2,10200,0,0,4,6,1310,0,1947,98065,7,2
716000.0,3,3600,0,0,4,7,1420,0,1904,98119,8,3
950000.0,4,44431,0,0,2,10,2640,340,1981,98034,12,4
564500.0,4,6000,0,0,3,7,1350,600,1961,98115,9,2
393000.0,4,11801,0,0,4,8,1790,0,1974,98056,7,2
425000.0,5,5071,0,0,3,5,1400,0,1916,98014,7,2
150000.0,3,24684,0,0,3,7,1320,0,1979,98168,4,2
444900.0,4,7448,0,0,3,9,3120,0,1998,98042,10,4
305000.0,4,14773,0,0,3,8,2100,0,1998,98023,10,4
469000.0,3,1194,0,0,3,8,1370,0,2004,98107,13,6
525000.0,3,7875,0,0,5,8,1520,0,1969,98006,7,2
330000.0,3,17424,0,0,3,7,1630,780,1978,98030,10,2
618000.0,4,4080,0,0,4,7,1260,0,1911,98105,4,2
295500.0,4,7350,0,0,3,8,1690,1140,1982,98023,10,2
567035.0,3,46173,0,0,5,7,2064,0,1903,98070,8,4
518000.0,4,34870,0,0,3,8,1770,870,1977,98027,9,2
303000.0,2,9200,0,0,3,7,1020,0,1978,98045,4,2
300000.0,4,8065,0,0,3,7,2200,0,1998,98031,10,4
413107.0,3,7520,0,0,4,7,1420,0,1956,98007,6,2
400000.0,3,3090,0,0,5,6,1350,0,1914,98103,4,3
535000.0,3,6859,0,0,4,7,1290,0,1941,98136,4,2
555000.0,4,2600,0,0,5,7,840,840,1915,98107,8,2
312000.0,3,6386,0,0,3,8,2280,0,2008,98042,10,4
785200.0,3,3500,0,0,5,8,1540,300,1910,98122,9,3
749000.0,4,11850,0,2,3,7,1020,1020,1959,98033,8,2
285000.0,3,10367,0,0,3,7,1010,480,1957,98146,6,2
425000.0,4,5088,0,0,3,7,2440,0,2007,98065,10,4
360000.0,3,15540,0,0,3,8,1260,670,1958,98155,8,2
260000.0,3,6615,0,0,4,7,1200,0,1954,98106,4,2
369000.0,3,8509,0,0,3,7,1150,400,1959,98106,8,2
275000.0,4,11132,0,0,4,8,1620,560,1978,98023,10,2
407000.0,3,1448,0,0,3,8,1430,0,2005,98103,9,6
575000.0,2,5418,0,0,3,8,990,240,1949,98117,7,2
1240000.0,3,3852,0,3,4,8,1670,0,1928,98119,6,4
875000.0,2,4913,0,1,4,8,1700,1020,1936,98199,10,2
320000.0,4,6811,0,0,4,7,1270,950,1961,98056,6,2
810000.0,3,9041,0,0,4,7,1520,0,1954,98004,6,2
274000.0,3,7620,0,0,4,7,1090,500,1984,98038,7,2
239900.0,4,9523,0,0,3,7,1120,360,1959,98030,7,2
450000.0,4,7808,0,0,3,7,1080,780,1953,98125,6,2
263400.0,4,60548,0,0,3,6,960,400,1960,98001,8,2
265000.0,3,5967,0,0,3,6,1360,0,1954,98178,4,2
418000.0,4,6250,0,2,3,7,1460,900,1960,98118,12,2
390000.0,3,5737,0,0,3,8,2360,0,2003,98028,8,4
430000.0,3,7500,0,0,3,7,930,930,1909,98106,8,2
297000.0,2,37373,0,0,4,7,1280,0,1996,98022,7,2
650000.0,4,7220,0,0,3,8,1600,730,1988,98177,9,4
195000.0,2,18000,0,0,3,6,720,0,1950,98178,4,2
700000.0,3,4590,0,0,5,7,1640,0,1951,98115,7,3
315000.0,2,8576,0,0,5,6,1030,0,1952,98155,4,3
603000.0,3,5250,0,0,3,7,1400,390,1943,98105,4,2
530000.0,2,3400,0,2,4,7,840,0,1924,98119,4,2
397500.0,3,8480,0,0,3,7,1300,0,1969,98052,7,2
221000.0,3,5250,0,0,4,6,1240,0,1904,98055,4,3
466000.0,4,8050,0,0,3,7,1220,950,1976,98072,9,2
197500.0,3,5412,0,0,5,7,1330,0,1905,98022,4,4
280000.0,3,1080,0,0,3,7,1140,250,2006,98118,12,4
412000.0,2,3873,0,0,4,6,860,380,1909,98116,6,2
454000.0,2,6731,0,0,4,7,880,0,1950,98116,4,2
250000.0,5,5753,0,0,4,7,1510,1010,1928,98022,6,3
900000.0,5,35691,0,0,3,9,2510,0,1967,98005,9,2
245000.0,5,7902,0,0,3,7,1220,800,1962,98168,7,2
290000.0,3,7251,0,0,3,7,1350,710,1987,98030,7,2
160000.0,2,7742,0,0,3,6,930,0,1933,98168,4,2
1260000.0,2,7225,0,4,3,8,1660,1040,1910,98116,6,3
325000.0,2,6050,0,0,3,7,940,120,1939,98125,4,2
185000.0,2,6750,0,0,4,5,670,0,1947,98188,4,2
477000.0,3,4990,0,0,3,7,950,800,1916,98107,8,2
100000.0,2,7623,0,0,2,6,930,0,1942,98166,4,2
345000.0,4,11481,0,0,3,8,1370,1050,1985,98003,10,2
530000.0,4,14985,0,1,4,7,1950,460,1965,98166,9,2
203000.0,3,7156,0,0,4,6,1150,0,1953,98168,4,2
599000.0,4,5000,0,0,3,7,2480,0,2004,98053,10,4
370000.0,4,6000,0,0,3,7,1310,0,1940,98144,4,3
140000.0,3,8000,0,0,4,6,1040,200,1954,98198,4,2
500000.0,3,5100,0,0,3,8,1150,0,1911,98136,4,4
527200.0,3,4000,0,2,4,7,730,730,1929,98144,7,2
549900.0,5,7015,0,0,5,8,1600,1460,1979,98146,11,2
760000.0,4,8095,0,0,3,9,3520,0,2006,98052,10,4
319000.0,2,4400,0,0,4,7,960,0,1951,98118,4,2
362300.0,3,15264,0,0,3,8,2430,0,1997,98030,10,4
421000.0,3,4505,0,3,4,7,1440,490,1973,98198,10,2
690000.0,3,4000,0,0,4,7,1090,0,1945,98117,4,3
640000.0,3,31798,0,0,5,8,1650,1140,1953,98027,10,2
238000.0,4,6900,0,0,3,7,910,740,1978,98002,7,2
302500.0,3,4476,0,0,3,7,1690,0,2008,98042,10,4
259950.0,4,7920,0,0,3,7,1400,0,1963,98058,7,2
456000.0,3,28516,0,0,4,7,1440,0,1975,98075,6,2
369950.0,3,3718,0,0,3,7,1360,0,1987,98052,10,4
268000.0,3,6676,0,0,3,7,1850,0,1986,98023,10,4
1200000.0,5,4000,0,0,4,8,2160,700,1910,98102,10,4
345000.0,3,10176,0,0,3,6,920,200,1905,98118,4,2
539000.0,4,19850,0,0,3,9,2340,0,1993,98155,10,4
900000.0,3,7200,0,2,3,10,1780,140,1997,98116,10,4
850000.0,3,5000,0,2,5,8,2430,800,1945,98117,10,4
390000.0,3,6500,0,0,4,7,1260,0,1966,98008,7,2
345000.0,3,6909,0,0,4,7,920,620,1955,98155,7,2
534500.0,3,3150,0,0,3,8,1700,0,2005,98029,10,4
1210000.0,3,5520,0,0,4,8,2130,1020,1925,98112,11,3
495000.0,2,4000,0,0,4,7,730,550,1929,98116,7,2
535000.0,2,4120,0,0,3,7,830,150,1950,98115,4,2
435000.0,4,6578,0,0,3,7,2190,0,2004,98065,10,4
305000.0,4,1831,0,0,3,7,1970,500,2009,98166,8,4
799000.0,4,7910,0,0,3,9,2590,0,2001,98115,10,4
700000.0,4,15031,0,0,3,9,2580,0,1999,98052,10,4
467000.0,3,1213,0,0,3,8,1040,230,2005,98107,9,4
263000.0,3,7560,0,0,3,6,1250,0,1959,98058,4,2
293000.0,4,4435,0,3,3,8,2019,0,2008,98022,10,4
245000.0,3,7929,0,0,3,7,1490,0,1989,98002,8,2
181000.0,2,10807,0,0,2,7,1560,0,1949,98070,6,2
240000.0,3,15264,0,0,4,7,1030,0,1962,98056,4,2
880000.0,4,7961,0,2,4,8,1450,1110,1975,98033,11,2
285000.0,3,6377,0,0,3,7,1460,0,1995,98038,8,2
407500.0,2,6017,0,0,3,7,770,0,1950,98125,4,2
325000.0,4,3543,0,0,3,7,1960,0,2004,98056,10,4
405000.0,3,10454,0,0,3,7,1390,510,1978,98155,7,2
291700.0,3,4120,0,0,3,6,1230,740,1927,98106,10,3
370000.0,3,18525,0,3,3,8,2490,0,1995,98022,10,4
270000.0,3,8960,0,0,4,6,1430,0,1953,98166,6,2
800000.0,4,7200,0,0,3,8,1380,1300,1952,98033,10,2
626500.0,3,3210,0,0,5,7,910,0,1928,98103,7,2
399950.0,4,7545,0,0,3,7,3200,0,2003,98038,10,4
419000.0,3,15030,0,0,4,7,1570,570,1958,98166,7,2
710000.0,4,8064,0,0,5,7,2090,0,1967,98033,11,4
650000.0,3,4840,0,2,4,6,1230,180,1942,98033,4,2
369900.0,4,33750,0,0,4,9,2820,0,1984,98072,10,4
641000.0,4,63118,0,0,3,9,2770,0,1997,98014,10,4
403000.0,3,6879,0,0,3,7,1400,0,1951,98155,4,2
865000.0,4,13600,0,0,4,8,1770,490,1974,98040,10,2
810000.0,4,3588,0,3,4,8,1850,300,1926,98126,4,4
316750.0,3,1154,0,0,3,7,1256,0,2005,98125,10,6
208000.0,2,5100,0,0,4,5,700,0,1953,98056,4,2
295000.0,4,11934,0,0,3,7,1050,350,1961,98028,7,2
652500.0,4,18253,0,0,3,7,3130,0,1978,98133,7,4
560000.0,4,5764,0,0,3,8,2170,0,1992,98029,12,4
280000.0,3,8400,0,0,4,7,1020,0,1957,98056,4,2
289950.0,3,8584,0,0,5,7,1760,0,1937,98148,10,3
397500.0,3,44093,0,0,3,7,1860,0,1978,98055,10,2
380000.0,2,75132,0,0,3,7,1140,0,1956,98077,4,2
415900.0,3,22703,0,0,3,7,1310,360,1988,98045,10,2
475000.0,2,8645,0,0,4,7,1510,200,1923,98115,7,2
238000.0,3,32670,0,0,3,7,1020,450,1958,98042,4,2
296000.0,4,9750,0,0,3,7,1070,300,1953,98168,6,2
390000.0,3,6250,0,0,3,7,1650,0,1910,98116,9,3
425000.0,3,3750,0,0,3,6,1030,150,1940,98116,4,2
605000.0,3,12134,0,0,4,8,1530,550,1973,98052,9,2
302000.0,3,1950,0,0,2,7,1600,0,1906,98122,4,4
886000.0,3,6000,0,0,5,9,1650,730,1931,98199,9,4
540000.0,4,6120,0,0,5,7,980,650,1918,98115,7,2
435000.0,4,8400,0,0,3,7,1910,0,1975,98072,9,4
409000.0,4,10752,0,0,3,7,2300,840,1992,98146,13,4
405000.0,3,7280,0,0,3,7,1250,0,1975,98052,4,2
560200.0,3,3984,0,0,3,8,1990,0,2004,98075,10,4
324000.0,4,7208,0,0,3,8,1170,940,1975,98058,7,2
390000.0,4,8290,0,0,3,9,2490,0,1999,98092,10,4
414000.0,2,5000,0,0,3,6,800,0,1938,98055,4,2
441500.0,3,4670,0,0,3,7,2360,0,1998,98065,10,4
375000.0,3,5146,0,0,3,7,1770,0,1992,98106,10,4
668500.0,4,5500,0,0,3,9,2710,0,1999,98074,10,4
540000.0,5,10202,0,0,4,7,1940,0,1940,98125,6,3
1040000.0,4,11240,0,3,4,10,2430,1020,1960,98166,13,4
758000.0,4,9549,0,0,4,7,1780,630,1956,98033,11,2
949880.0,4,10687,0,0,3,9,2290,0,1978,98004,9,4
570000.0,3,4089,0,0,3,7,1030,0,1927,98116,4,3
736000.0,4,12047,0,0,4,9,2290,0,1988,98006,10,4
670000.0,3,4400,0,0,4,7,1490,0,1906,98122,6,3
1130000.0,4,8400,0,0,5,9,1270,1100,1949,98105,7,2
650000.0,4,3976,0,0,4,8,1930,0,1914,98122,8,3
690000.0,2,4000,0,0,5,7,850,750,1918,98112,7,2
610000.0,4,45738,0,0,3,7,2240,0,1988,98053,9,4
413500.0,2,4000,0,0,5,5,770,0,1924,98117,4,2
765000.0,3,9752,0,2,3,8,2300,0,1968,98075,10,4
828200.0,4,7081,0,0,3,9,3400,0,2001,98006,11,4
205000.0,2,4397,0,0,3,6,900,0,1918,98055,4,2
465000.0,3,5175,0,0,3,8,1030,420,1995,98133,10,2
556000.0,4,5402,0,0,3,8,2240,0,2005,98133,10,4
540000.0,4,4169,0,0,3,8,1780,0,1994,98029,10,4
423000.0,4,4254,0,0,3,8,2320,0,2004,98059,10,4
375000.0,3,14766,0,0,3,8,1590,0,1963,98007,7,2
173250.0,3,12696,0,0,3,7,990,0,1936,98168,4,3
599900.0,3,12030,0,0,3,8,1355,1250,2003,98019,6,2
646000.0,5,4461,0,0,3,7,1650,1220,1976,98107,11,2
558000.0,4,3870,0,0,3,7,1020,1160,1900,98122,8,2
354000.0,2,5225,0,0,3,7,850,0,1949,98126,4,2
670000.0,4,4200,0,0,3,7,1650,600,1909,98122,8,3
267500.0,2,12250,0,0,4,6,1747,0,1948,98001,4,5
299800.0,4,4708,0,0,3,8,2410,0,2002,98092,10,4
430000.0,4,9120,0,0,4,7,1250,820,1958,98008,7,2
775000.0,5,3040,0,0,3,7,1530,330,1921,98103,4,3
333000.0,3,5214,0,0,3,7,830,120,1944,98126,4,2
336000.0,3,11765,0,0,4,6,1060,0,1951,98125,8,2
323000.0,2,1712,0,0,4,7,880,0,1945,98199,4,4
575000.0,4,56628,0,0,3,9,2550,0,2001,98027,10,4
328000.0,2,2079,0,0,3,8,1550,0,2008,98106,9,4
572500.0,3,4600,0,0,4,7,1290,300,1926,98117,4,3
600000.0,3,5100,0,0,5,7,1040,610,1908,98115,7,2
412000.0,4,7242,0,0,3,8,2430,0,2003,98038,12,4
827500.0,3,7200,0,0,5,7,1310,500,1960,98033,10,2
300000.0,4,17349,0,0,3,8,2890,0,1994,98023,10,4
415000.0,3,5040,0,0,4,7,1280,0,1985,98118,10,4
800000.0,3,4000,0,0,3,8,1700,520,1914,98122,11,4
420000.0,3,6000,0,0,3,8,1060,0,1954,98118,4,2
266000.0,3,8250,0,0,4,7,1120,0,1957,98056,6,2
499000.0,4,10590,0,0,3,8,2680,0,2004,98019,10,4
440000.0,4,5750,0,0,3,7,1770,0,1947,98116,6,4
495000.0,3,12196,0,0,4,7,2310,640,1918,98166,8,4
630000.0,2,5300,0,0,4,7,840,420,1951,98103,7,2
424000.0,3,6818,0,0,5,7,1430,0,1972,98034,7,2
760000.0,4,36183,0,0,3,9,2730,0,1986,98052,10,4
650000.0,4,15704,0,0,3,9,2110,1160,1990,98074,14,4
248500.0,4,10018,0,0,5,7,1720,0,1960,98042,7,2
379600.0,3,12420,0,0,4,7,1270,0,1962,98056,7,2
538000.0,4,10032,0,0,3,8,1960,1300,1978,98125,10,2
530000.0,4,6360,0,0,3,8,2050,0,1988,98029,10,4
545000.0,4,9720,0,0,3,8,2050,0,1967,98008,9,4
565000.0,4,48787,0,0,4,9,1960,0,1983,98072,11,3
405100.0,2,3522,0,0,3,6,840,0,1947,98199,4,2
502000.0,3,8800,0,0,4,8,1300,0,1963,98008,7,2
425000.0,3,3000,0,0,3,7,1260,0,2003,98029,9,4
233500.0,3,2958,0,0,3,7,1650,0,1985,98031,9,4
287000.0,3,10341,0,2,3,7,1710,0,1986,98030,10,4
190000.0,3,8775,0,0,3,7,1180,0,1966,98002,4,2
666000.0,3,31510,0,0,3,8,2780,0,1979,98053,9,4
330000.0,2,3090,0,0,4,6,950,0,1909,98118,4,2
393000.0,3,10256,0,0,3,8,2140,0,1987,98038,9,4
353000.0,4,4627,0,0,3,8,1010,910,1998,98178,11,2
260000.0,2,6720,0,0,3,6,750,0,1916,98108,4,2
680000.0,3,2551,0,0,3,8,1900,160,2001,98005,10,4
921000.0,3,11200,0,0,4,8,2380,0,1963,98004,9,2
319000.0,2,6380,0,0,3,7,750,0,1949,98125,4,2
280000.0,3,10881,0,0,2,7,920,240,1983,98074,4,2
220000.0,3,6300,0,0,3,6,1050,0,1942,98146,4,2
219000.0,3,5200,0,0,4,7,1060,680,1977,98042,6,2
528000.0,4,7171,0,0,3,8,1540,510,1988,98074,11,2
405000.0,3,8100,0,0,4,7,1310,670,1949,98133,7,2
372977.0,3,1618,0,0,3,8,1150,540,2014,98029,10,4
934550.0,4,5900,0,2,4,9,2320,0,1910,98144,13,3
975000.0,4,5350,0,0,4,9,2120,170,1958,98199,9,4
800866.0,5,13806,0,0,4,10,3180,0,1990,98033,10,4
624000.0,4,4140,0,0,5,7,1540,0,1902,98107,12,3
310000.0,3,9876,0,0,3,7,1050,0,1953,98028,4,2
315000.0,3,6800,0,0,4,7,1480,0,1968,98055,7,2
675000.0,3,5973,0,0,5,6,1010,0,1942,98033,8,2
490000.0,3,8208,0,0,4,8,1660,0,1965,98005,7,2
600000.0,5,6350,0,0,3,7,1380,0,1958,98126,9,2
154000.0,2,20524,0,3,3,6,1040,0,1949,98014,4,2
480000.0,4,6500,0,3,4,8,2220,0,1964,98166,7,4
196900.0,3,7500,0,0,3,6,1270,0,1954,98198,4,2
735000.0,3,39370,0,0,3,10,2960,0,1989,98011,13,4
205500.0,3,8748,0,0,3,7,1330,0,1986,98003,8,2
357186.0,2,1040,0,0,3,8,1210,0,2014,98029,7,4
275000.0,4,6754,0,0,3,7,2120,0,1998,98030,10,4
248500.0,3,12026,0,0,4,7,2090,0,1948,98002,7,2
350000.0,3,7836,0,0,3,8,2680,0,1990,98092,10,4
390000.0,4,47250,0,0,3,7,1220,570,1987,98045,11,2
390000.0,3,12240,0,0,3,7,1250,700,1956,98028,11,2
310000.0,3,8263,0,0,5,7,1140,0,1950,98155,7,2
717000.0,3,5137,0,0,3,9,2480,0,2000,98052,10,4
260000.0,5,11250,0,0,3,7,1410,1170,1964,98198,10,2
745000.0,3,5001,0,0,4,7,1490,800,1960,98103,8,2
470000.0,4,12042,0,0,4,7,1320,1000,1975,98072,10,2
429000.0,3,8820,0,0,3,8,2530,0,1997,98031,10,4
220000.0,4,7140,0,0,3,7,1400,0,1969,98155,8,2
497000.0,3,1850,0,0,3,8,1400,0,2007,98119,12,4
716100.0,3,4000,0,0,5,7,1640,0,1909,98103,4,3
379000.0,5,25175,0,0,4,7,1500,1500,1961,98027,11,2
937500.0,3,8500,0,0,4,7,1320,0,1954,98039,4,2
720000.0,4,4500,0,0,5,7,1760,0,1906,98103,8,3
616000.0,3,2306,0,1,5,7,1420,710,1924,98136,13,4
259000.0,3,7120,0,0,3,7,1390,0,1988,98030,8,2
538000.0,3,3825,0,0,4,6,1100,300,1904,98117,7,3
605000.0,3,9576,0,0,4,8,3230,0,1966,98034,11,3
369950.0,3,7603,0,0,3,7,1110,0,1967,98034,4,2
310000.0,3,4220,0,0,3,7,1670,0,2002,98038,10,4
227500.0,3,9450,0,0,4,7,1540,0,1960,98198,4,2
274000.0,4,7400,0,0,3,9,1670,420,1973,98023,9,2
410000.0,3,8088,0,0,3,7,1410,0,1987,98034,8,2
354800.0,3,78408,0,0,5,7,1370,0,1964,98042,8,2
650000.0,4,5120,0,0,3,8,1300,610,1954,98199,9,2
353000.0,3,13862,0,0,3,7,1678,0,1994,98030,8,2
224975.0,3,12745,0,0,4,6,960,0,1977,98038,4,2
600000.0,2,13054,0,1,3,7,2080,0,1951,98155,7,2
437500.0,3,7700,0,0,4,7,1340,450,1976,98034,9,2
567000.0,3,6093,0,0,3,9,2540,0,1999,98034,10,4
225000.0,5,11656,0,0,3,7,1790,0,1963,98198,6,4
255000.0,2,9330,0,0,3,6,940,0,1941,98118,4,2
370000.0,2,4600,0,0,3,6,900,0,1951,98117,4,2
675000.0,4,8800,0,0,3,8,1140,760,1975,98033,7,2
285000.0,3,4268,0,0,3,7,1040,400,1953,98108,4,2
310000.0,3,37904,0,0,4,7,1420,650,1973,98058,7,2
475000.0,4,7245,0,0,4,7,1140,1100,1972,98034,10,2
410000.0,4,5034,0,0,4,7,3320,0,2006,98042,10,4
895000.0,4,5950,0,0,3,8,1330,620,1947,98109,9,2
375000.0,3,7733,0,0,3,6,790,450,1941,98125,6,2
349000.0,4,4694,0,0,3,7,1830,0,2003,98038,10,4
650500.0,3,4400,0,0,3,8,1740,0,1903,98122,7,3
760000.0,3,15120,0,0,4,7,1410,0,1950,98004,7,2
480000.0,4,3960,0,0,4,7,1180,870,1986,98116,11,2
689000.0,4,16145,0,0,3,10,3220,0,1993,98075,11,4
415000.0,3,5000,0,0,5,6,980,980,1911,98108,7,2
195000.0,3,6110,0,0,4,7,1070,0,1968,98002,7,2
318000.0,5,9956,0,0,4,7,1410,1410,1967,98168,10,2
339950.0,2,3090,0,0,4,6,800,0,1925,98118,4,2
215000.0,3,7897,0,0,3,7,1260,0,1979,98022,4,2
339900.0,3,7423,0,0,3,8,2420,0,1990,98092,10,4
550000.0,3,5000,0,0,3,7,1110,490,1947,98107,4,3
430000.0,4,9000,0,0,4,7,1350,0,1964,98103,4,3
219000.0,3,7790,0,0,3,6,970,0,1967,98003,4,2
555000.0,2,4750,0,0,4,7,1080,700,1947,98117,6,2
233000.0,3,7686,0,0,3,7,1350,0,1989,98038,8,2
248000.0,3,19501,0,0,4,8,1270,570,1972,98003,7,2
454000.0,5,9200,0,0,4,8,1580,970,1975,98166,9,2
950000.0,4,4418,0,0,3,8,1700,0,1931,98112,10,4
359000.0,3,7857,0,0,5,8,1730,700,1980,98055,10,4
407500.0,5,8230,0,0,3,7,2210,530,1962,98155,8,3
224000.0,3,7300,0,0,4,7,1040,520,1964,98001,6,2
210000.0,2,4590,0,0,3,7,1040,0,1954,98146,4,2
261000.0,4,9824,0,0,5,7,1820,0,1968,98042,7,2
719000.0,3,1706,0,0,3,9,1833,0,1998,98115,12,6
440000.0,3,3738,0,0,3,8,2160,0,1994,98126,10,4
525000.0,3,10362,0,0,3,9,1510,590,1998,98045,11,4
375000.0,3,9720,0,0,3,7,1370,0,1968,98034,6,4
428000.0,2,1960,0,0,3,8,1414,0,1986,98006,10,4
199950.0,3,6225,0,0,4,7,1550,0,1949,98002,7,2
840000.0,4,3671,0,0,3,8,1750,350,1929,98112,9,3
285000.0,3,7006,0,0,4,7,1160,0,1992,98022,7,2
147500.0,3,10125,0,0,3,7,1230,0,1960,98198,6,2
320000.0,4,7125,0,0,5,8,2190,0,1978,98032,10,4
382500.0,3,9000,0,0,4,7,1040,0,1967,98027,7,2
